Date,Train UID,Departure Time,Arrival Time,Delay,Delay_Low,Delayed Arrival Time_Low,Delay_Medium,Delayed Arrival Time_Medium,Delay_High,Delayed Arrival Time_High
21/12/2023,C28829,14:30:00,19:09:00,53,5.300000000000001,19:14:18,15.899999999999999,19:24:54,37.099999999999994,19:46:06
21/12/2023,C28834,07:30:00,12:14:00,43,4.3,12:18:18,12.9,12:26:54,30.099999999999998,12:44:06
21/12/2023,C28837,16:30:00,21:14:00,26,2.6,21:16:36,7.8,21:21:48,18.2,21:32:12
21/12/2023,C28841,12:30:00,17:14:00,33,3.3000000000000003,17:17:18,9.9,17:23:54,23.099999999999998,17:37:06
21/12/2023,C28843,13:30:00,18:16:00,4,0.4,18:16:24,1.2,18:17:12,2.8,18:18:48
21/12/2023,C28845,09:00:00,13:21:00,10,1,13:22:00,3,13:24:00,7,13:28:00
21/12/2023,C28846,08:30:00,13:12:00,5,0.5,13:12:30,1.5,13:13:30,3.5,13:15:30
21/12/2023,C28852,11:30:00,16:16:00,47,4.7,16:20:42,14.1,16:30:06,32.9,16:48:54
21/12/2023,C28853,13:00:00,17:23:00,50,5,17:28:00,15,17:38:00,35,17:58:00
21/12/2023,C28855,17:00:00,21:24:00,11,1.1,21:25:06,3.3,21:27:18,7.699999999999999,21:31:42
21/12/2023,C28857,08:00:00,12:23:00,5,0.5,12:23:30,1.5,12:24:30,3.5,12:26:30
21/12/2023,C28858,11:00:00,15:24:00,18,1.8,15:25:48,5.3999999999999995,15:29:24,12.6,15:36:36
21/12/2023,C28859,17:30:00,22:08:00,13,1.3,22:09:18,3.9,22:11:54,9.1,22:17:06
21/12/2023,C28860,18:30:00,23:16:00,16,1.6,23:17:36,4.8,23:20:48,11.2,23:27:12
21/12/2023,C28868,19:00:00,23:24:00,38,3.8000000000000003,23:27:48,11.4,23:35:24,26.599999999999998,23:50:36
21/12/2023,C28871,07:00:00,11:20:00,57,5.7,11:25:42,17.099999999999998,11:37:06,39.9,11:59:54
21/12/2023,C28876,09:30:00,14:15:00,51,5.1000000000000005,14:20:06,15.299999999999999,14:30:18,35.699999999999996,14:50:42
21/12/2023,C28880,10:30:00,15:09:00,52,5.2,15:14:12,15.6,15:24:36,36.4,15:45:24
21/12/2023,C28885,18:00:00,22:20:00,49,4.9,22:24:54,14.7,22:34:42,34.3,22:54:18
22/12/2023,C11448,05:48:00,10:08:00,38,3.8000000000000003,10:11:48,11.4,10:19:24,26.599999999999998,10:34:36
22/12/2023,C11451,10:45:00,15:11:00,21,2.1,15:13:06,6.3,15:17:18,14.7,15:25:42
22/12/2023,C11454,12:18:00,16:41:00,22,2.2,16:43:12,6.6,16:47:36,15.399999999999999,16:56:24
22/12/2023,C11457,14:48:00,19:11:00,60,6,19:17:00,18,19:29:00,42,19:53:00
22/12/2023,C11460,20:27:00,04:08:00,8,0.8,04:08:48,2.4,04:10:24,5.6,04:13:36
22/12/2023,C28828,06:15:00,11:14:00,18,1.8,11:15:48,5.3999999999999995,11:19:24,12.6,11:26:36
22/12/2023,C28829,14:30:00,19:09:00,24,2.4000000000000004,19:11:24,7.199999999999999,19:16:12,16.799999999999997,19:25:48
22/12/2023,C28834,07:30:00,12:14:00,38,3.8000000000000003,12:17:48,11.4,12:25:24,26.599999999999998,12:40:36
22/12/2023,C28837,16:30:00,21:14:00,19,1.9000000000000001,21:15:54,5.7,21:19:42,13.299999999999999,21:27:18
22/12/2023,C28841,12:30:00,17:14:00,59,5.9,17:19:54,17.7,17:31:42,41.3,17:55:18
22/12/2023,C28843,13:30:00,18:16:00,3,0.30000000000000004,18:16:18,0.8999999999999999,18:16:54,2.0999999999999996,18:18:06
22/12/2023,C28845,09:00:00,13:21:00,39,3.9000000000000004,13:24:54,11.7,13:32:42,27.299999999999997,13:48:18
22/12/2023,C28846,08:30:00,13:12:00,46,4.6000000000000005,13:16:36,13.799999999999999,13:25:48,32.199999999999996,13:44:12
22/12/2023,C28852,11:30:00,16:16:00,30,3,16:19:00,9,16:25:00,21,16:37:00
22/12/2023,C28853,13:00:00,17:23:00,21,2.1,17:25:06,6.3,17:29:18,14.7,17:37:42
22/12/2023,C28855,17:00:00,21:24:00,51,5.1000000000000005,21:29:06,15.299999999999999,21:39:18,35.699999999999996,21:59:42
22/12/2023,C28857,08:00:00,12:23:00,46,4.6000000000000005,12:27:36,13.799999999999999,12:36:48,32.199999999999996,12:55:12
22/12/2023,C28858,11:00:00,15:24:00,1,0.1,15:24:06,0.3,15:24:18,0.7,15:24:42
22/12/2023,C28859,17:30:00,22:08:00,40,4,22:12:00,12,22:20:00,28,22:36:00
22/12/2023,C28860,18:30:00,23:16:00,37,3.7,23:19:42,11.1,23:27:06,25.9,23:41:54
22/12/2023,C28868,19:00:00,23:24:00,38,3.8000000000000003,23:27:48,11.4,23:35:24,26.599999999999998,23:50:36
22/12/2023,C28871,07:00:00,11:20:00,34,3.4000000000000004,11:23:24,10.2,11:30:12,23.799999999999997,11:43:48
22/12/2023,C28876,09:30:00,14:15:00,36,3.6,14:18:36,10.799999999999999,14:25:48,25.2,14:40:12
22/12/2023,C28880,10:30:00,15:09:00,25,2.5,15:11:30,7.5,15:16:30,17.5,15:26:30
22/12/2023,C28885,18:00:00,22:20:00,7,0.7000000000000001,22:20:42,2.1,22:22:06,4.8999999999999995,22:24:54
22/12/2023,C28849,19:30:00,02:00:00,32,3.2,02:03:12,9.6,02:09:36,22.4,02:22:24
23/12/2023,C11449,05:48:00,10:07:00,56,5.6000000000000005,10:12:36,16.8,10:23:48,39.199999999999996,10:46:12
23/12/2023,C11452,10:25:00,14:42:00,5,0.5,14:42:30,1.5,14:43:30,3.5,14:45:30
23/12/2023,C11455,12:18:00,16:42:00,14,1.4000000000000001,16:43:24,4.2,16:46:12,9.799999999999999,16:51:48
23/12/2023,C11458,15:48:00,20:13:00,11,1.1,20:14:06,3.3,20:16:18,7.699999999999999,20:20:42
23/12/2023,C11461,18:27:00,22:59:00,44,4.4,23:03:24,13.2,23:12:12,30.799999999999997,23:29:48
23/12/2023,C28835,15:00:00,19:29:00,10,1,19:30:00,3,19:32:00,7,19:36:00
23/12/2023,C28836,10:30:00,15:12:00,40,4,15:16:00,12,15:24:00,28,15:40:00
23/12/2023,C28839,13:30:00,18:13:00,26,2.6,18:15:36,7.8,18:20:48,18.2,18:31:12
23/12/2023,C28840,12:30:00,17:10:00,34,3.4000000000000004,17:13:24,10.2,17:20:12,23.799999999999997,17:33:48
23/12/2023,C28844,16:30:00,21:14:00,54,5.4,21:19:24,16.2,21:30:12,37.8,21:51:48
23/12/2023,C28847,07:30:00,12:13:00,2,0.2,12:13:12,0.6,12:13:36,1.4,12:14:24
23/12/2023,C28848,11:00:00,15:26:00,5,0.5,15:26:30,1.5,15:27:30,3.5,15:29:30
23/12/2023,C28851,09:30:00,14:11:00,29,2.9000000000000004,14:13:54,8.7,14:19:42,20.299999999999997,14:31:18
23/12/2023,C28854,17:00:00,21:23:00,11,1.1,21:24:06,3.3,21:26:18,7.699999999999999,21:30:42
23/12/2023,C28856,14:30:00,19:12:00,31,3.1,19:15:06,9.299999999999999,19:21:18,21.7,19:33:42
23/12/2023,C28861,07:00:00,11:28:00,9,0.9,11:28:54,2.6999999999999997,11:30:42,6.3,11:34:18
23/12/2023,C28864,16:00:00,20:24:00,8,0.8,20:24:48,2.4,20:26:24,5.6,20:29:36
23/12/2023,C28865,08:00:00,12:24:00,32,3.2,12:27:12,9.6,12:33:36,22.4,12:46:24
23/12/2023,C28866,18:00:00,22:38:00,1,0.1,22:38:06,0.3,22:38:18,0.7,22:38:42
23/12/2023,C28872,06:15:00,11:09:00,38,3.8000000000000003,11:12:48,11.4,11:20:24,26.599999999999998,11:35:36
23/12/2023,C28873,11:30:00,16:14:00,50,5,16:19:00,15,16:29:00,35,16:49:00
23/12/2023,C28874,17:30:00,21:59:00,28,2.8000000000000003,22:01:48,8.4,22:07:24,19.599999999999998,22:18:36
23/12/2023,C28879,15:30:00,20:11:00,34,3.4000000000000004,20:14:24,10.2,20:21:12,23.799999999999997,20:34:48
23/12/2023,C28881,13:00:00,17:27:00,18,1.8,17:28:48,5.3999999999999995,17:32:24,12.6,17:39:36
23/12/2023,C28883,08:30:00,13:10:00,23,2.3000000000000003,13:12:18,6.8999999999999995,13:16:54,16.099999999999998,13:26:06
23/12/2023,C28884,09:00:00,13:26:00,33,3.3000000000000003,13:29:18,9.9,13:35:54,23.099999999999998,13:49:06
24/12/2023,C11450,08:52:00,13:13:00,35,3.5,13:16:30,10.5,13:23:30,24.5,13:37:30
24/12/2023,C11453,10:23:00,14:41:00,19,1.9000000000000001,14:42:54,5.7,14:46:42,13.299999999999999,14:54:18
24/12/2023,C11456,12:13:00,16:36:00,51,5.1000000000000005,16:41:06,15.299999999999999,16:51:18,35.699999999999996,17:11:42
24/12/2023,C11459,16:24:00,20:47:00,44,4.4,20:51:24,13.2,21:00:12,30.799999999999997,21:17:48
24/12/2023,C11462,19:24:00,23:35:00,18,1.8,23:36:48,5.3999999999999995,23:40:24,12.6,23:47:36
24/12/2023,C28826,10:03:00,14:35:00,50,5,14:40:00,15,14:50:00,35,15:10:00
24/12/2023,C28827,18:30:00,23:12:00,36,3.6,23:15:36,10.799999999999999,23:22:48,25.2,23:37:12
24/12/2023,C28830,11:22:00,15:59:00,5,0.5,15:59:30,1.5,16:00:30,3.5,16:02:30
24/12/2023,C28831,11:00:00,15:18:00,21,2.1,15:20:06,6.3,15:24:18,14.7,15:32:42
24/12/2023,C28832,15:00:00,19:18:00,14,1.4000000000000001,19:19:24,4.2,19:22:12,9.799999999999999,19:27:48
24/12/2023,C28833,12:30:00,17:09:00,54,5.4,17:14:24,16.2,17:25:12,37.8,17:46:48
24/12/2023,C28838,14:30:00,19:09:00,36,3.6,19:12:36,10.799999999999999,19:19:48,25.2,19:34:12
24/12/2023,C28842,10:30:00,15:10:00,58,5.800000000000001,15:15:48,17.4,15:27:24,40.599999999999994,15:50:36
24/12/2023,C28850,11:30:00,16:09:00,0,0,16:09:00,0,16:09:00,0,16:09:00
24/12/2023,C28862,17:30:00,22:15:00,26,2.6,22:17:36,7.8,22:22:48,18.2,22:33:12
24/12/2023,C28863,18:00:00,22:27:00,13,1.3,22:28:18,3.9,22:30:54,9.1,22:36:06
24/12/2023,C28867,09:30:00,14:09:00,58,5.800000000000001,14:14:48,17.4,14:26:24,40.599999999999994,14:49:36
24/12/2023,C28869,13:30:00,18:07:00,33,3.3000000000000003,18:10:18,9.9,18:16:54,23.099999999999998,18:30:06
24/12/2023,C28870,09:00:00,13:18:00,49,4.9,13:22:54,14.7,13:32:42,34.3,13:52:18
24/12/2023,C28875,13:00:00,17:21:00,6,0.6000000000000001,17:21:36,1.7999999999999998,17:22:48,4.199999999999999,17:25:12
24/12/2023,C28877,16:00:00,20:17:00,37,3.7,20:20:42,11.1,20:28:06,25.9,20:42:54
24/12/2023,C28878,15:30:00,20:12:00,5,0.5,20:12:30,1.5,20:13:30,3.5,20:15:30
24/12/2023,C28882,17:00:00,21:19:00,27,2.7,21:21:42,8.1,21:27:06,18.9,21:37:54
24/12/2023,C28886,19:00:00,23:31:00,59,5.9,23:36:54,17.7,23:48:42,41.3,00:12:18
24/12/2023,C28887,08:48:00,13:09:00,44,4.4,13:13:24,13.2,13:22:12,30.799999999999997,13:39:48
25/12/2023,C11448,05:48:00,10:08:00,21,2.1,10:10:06,6.3,10:14:18,14.7,10:22:42
25/12/2023,C11451,10:45:00,15:11:00,4,0.4,15:11:24,1.2,15:12:12,2.8,15:13:48
25/12/2023,C11454,12:18:00,16:41:00,56,5.6000000000000005,16:46:36,16.8,16:57:48,39.199999999999996,17:20:12
25/12/2023,C11457,14:48:00,19:11:00,13,1.3,19:12:18,3.9,19:14:54,9.1,19:20:06
25/12/2023,C11460,20:27:00,04:08:00,57,5.7,04:13:42,17.099999999999998,04:25:06,39.9,04:47:54
25/12/2023,C28828,06:15:00,11:14:00,1,0.1,11:14:06,0.3,11:14:18,0.7,11:14:42
25/12/2023,C28829,14:30:00,19:09:00,15,1.5,19:10:30,4.5,19:13:30,10.5,19:19:30
25/12/2023,C28834,07:30:00,12:14:00,59,5.9,12:19:54,17.7,12:31:42,41.3,12:55:18
25/12/2023,C28837,16:30:00,21:14:00,33,3.3000000000000003,21:17:18,9.9,21:23:54,23.099999999999998,21:37:06
25/12/2023,C28841,12:30:00,17:14:00,6,0.6000000000000001,17:14:36,1.7999999999999998,17:15:48,4.199999999999999,17:18:12
25/12/2023,C28843,13:30:00,18:16:00,20,2,18:18:00,6,18:22:00,14,18:30:00
25/12/2023,C28845,09:00:00,13:21:00,44,4.4,13:25:24,13.2,13:34:12,30.799999999999997,13:51:48
25/12/2023,C28846,08:30:00,13:12:00,18,1.8,13:13:48,5.3999999999999995,13:17:24,12.6,13:24:36
25/12/2023,C28852,11:30:00,16:16:00,24,2.4000000000000004,16:18:24,7.199999999999999,16:23:12,16.799999999999997,16:32:48
25/12/2023,C28853,13:00:00,17:23:00,22,2.2,17:25:12,6.6,17:29:36,15.399999999999999,17:38:24
25/12/2023,C28855,17:00:00,21:24:00,18,1.8,21:25:48,5.3999999999999995,21:29:24,12.6,21:36:36
25/12/2023,C28857,08:00:00,12:23:00,18,1.8,12:24:48,5.3999999999999995,12:28:24,12.6,12:35:36
25/12/2023,C28858,11:00:00,15:24:00,55,5.5,15:29:30,16.5,15:40:30,38.5,16:02:30
25/12/2023,C28859,17:30:00,22:08:00,20,2,22:10:00,6,22:14:00,14,22:22:00
25/12/2023,C28860,18:30:00,23:16:00,33,3.3000000000000003,23:19:18,9.9,23:25:54,23.099999999999998,23:39:06
25/12/2023,C28868,19:00:00,23:24:00,18,1.8,23:25:48,5.3999999999999995,23:29:24,12.6,23:36:36
25/12/2023,C28871,07:00:00,11:20:00,60,6,11:26:00,18,11:38:00,42,12:02:00
25/12/2023,C28876,09:30:00,14:15:00,25,2.5,14:17:30,7.5,14:22:30,17.5,14:32:30
25/12/2023,C28880,10:30:00,15:09:00,27,2.7,15:11:42,8.1,15:17:06,18.9,15:27:54
25/12/2023,C28885,18:00:00,22:20:00,46,4.6000000000000005,22:24:36,13.799999999999999,22:33:48,32.199999999999996,22:52:12
26/12/2023,C11448,05:48:00,10:08:00,15,1.5,10:09:30,4.5,10:12:30,10.5,10:18:30
26/12/2023,C11451,10:45:00,15:11:00,49,4.9,15:15:54,14.7,15:25:42,34.3,15:45:18
26/12/2023,C11454,12:18:00,16:41:00,29,2.9000000000000004,16:43:54,8.7,16:49:42,20.299999999999997,17:01:18
26/12/2023,C11457,14:48:00,19:11:00,23,2.3000000000000003,19:13:18,6.8999999999999995,19:17:54,16.099999999999998,19:27:06
26/12/2023,C11460,20:27:00,04:08:00,44,4.4,04:12:24,13.2,04:21:12,30.799999999999997,04:38:48
26/12/2023,C28828,06:15:00,11:14:00,36,3.6,11:17:36,10.799999999999999,11:24:48,25.2,11:39:12
26/12/2023,C28829,14:30:00,19:09:00,47,4.7,19:13:42,14.1,19:23:06,32.9,19:41:54
26/12/2023,C28834,07:30:00,12:14:00,12,1.2000000000000002,12:15:12,3.5999999999999996,12:17:36,8.399999999999999,12:22:24
26/12/2023,C28837,16:30:00,21:14:00,33,3.3000000000000003,21:17:18,9.9,21:23:54,23.099999999999998,21:37:06
26/12/2023,C28841,12:30:00,17:14:00,23,2.3000000000000003,17:16:18,6.8999999999999995,17:20:54,16.099999999999998,17:30:06
26/12/2023,C28843,13:30:00,18:16:00,17,1.7000000000000002,18:17:42,5.1,18:21:06,11.899999999999999,18:27:54
26/12/2023,C28845,09:00:00,13:21:00,54,5.4,13:26:24,16.2,13:37:12,37.8,13:58:48
26/12/2023,C28846,08:30:00,13:12:00,5,0.5,13:12:30,1.5,13:13:30,3.5,13:15:30
26/12/2023,C28852,11:30:00,16:16:00,39,3.9000000000000004,16:19:54,11.7,16:27:42,27.299999999999997,16:43:18
26/12/2023,C28853,13:00:00,17:23:00,31,3.1,17:26:06,9.299999999999999,17:32:18,21.7,17:44:42
26/12/2023,C28855,17:00:00,21:24:00,29,2.9000000000000004,21:26:54,8.7,21:32:42,20.299999999999997,21:44:18
26/12/2023,C28857,08:00:00,12:23:00,10,1,12:24:00,3,12:26:00,7,12:30:00
26/12/2023,C28858,11:00:00,15:24:00,50,5,15:29:00,15,15:39:00,35,15:59:00
26/12/2023,C28859,17:30:00,22:08:00,45,4.5,22:12:30,13.5,22:21:30,31.499999999999996,22:39:30
26/12/2023,C28860,18:30:00,23:16:00,36,3.6,23:19:36,10.799999999999999,23:26:48,25.2,23:41:12
26/12/2023,C28868,19:00:00,23:24:00,28,2.8000000000000003,23:26:48,8.4,23:32:24,19.599999999999998,23:43:36
26/12/2023,C28871,07:00:00,11:20:00,42,4.2,11:24:12,12.6,11:32:36,29.4,11:49:24
26/12/2023,C28876,09:30:00,14:15:00,14,1.4000000000000001,14:16:24,4.2,14:19:12,9.799999999999999,14:24:48
26/12/2023,C28880,10:30:00,15:09:00,38,3.8000000000000003,15:12:48,11.4,15:20:24,26.599999999999998,15:35:36
26/12/2023,C28885,18:00:00,22:20:00,16,1.6,22:21:36,4.8,22:24:48,11.2,22:31:12
27/12/2023,C11448,05:48:00,10:08:00,58,5.800000000000001,10:13:48,17.4,10:25:24,40.599999999999994,10:48:36
27/12/2023,C11451,10:45:00,15:11:00,54,5.4,15:16:24,16.2,15:27:12,37.8,15:48:48
27/12/2023,C11454,12:18:00,16:41:00,28,2.8000000000000003,16:43:48,8.4,16:49:24,19.599999999999998,17:00:36
27/12/2023,C11457,14:48:00,19:11:00,33,3.3000000000000003,19:14:18,9.9,19:20:54,23.099999999999998,19:34:06
27/12/2023,C11460,20:27:00,04:08:00,50,5,04:13:00,15,04:23:00,35,04:43:00
27/12/2023,C28828,06:15:00,11:14:00,31,3.1,11:17:06,9.299999999999999,11:23:18,21.7,11:35:42
27/12/2023,C28829,14:30:00,19:09:00,7,0.7000000000000001,19:09:42,2.1,19:11:06,4.8999999999999995,19:13:54
27/12/2023,C28834,07:30:00,12:14:00,47,4.7,12:18:42,14.1,12:28:06,32.9,12:46:54
27/12/2023,C28837,16:30:00,21:14:00,47,4.7,21:18:42,14.1,21:28:06,32.9,21:46:54
27/12/2023,C28841,12:30:00,17:14:00,55,5.5,17:19:30,16.5,17:30:30,38.5,17:52:30
27/12/2023,C28843,13:30:00,18:16:00,0,0,18:16:00,0,18:16:00,0,18:16:00
27/12/2023,C28845,09:00:00,13:21:00,5,0.5,13:21:30,1.5,13:22:30,3.5,13:24:30
27/12/2023,C28846,08:30:00,13:12:00,25,2.5,13:14:30,7.5,13:19:30,17.5,13:29:30
27/12/2023,C28852,11:30:00,16:16:00,49,4.9,16:20:54,14.7,16:30:42,34.3,16:50:18
27/12/2023,C28853,13:00:00,17:23:00,50,5,17:28:00,15,17:38:00,35,17:58:00
27/12/2023,C28855,17:00:00,21:24:00,13,1.3,21:25:18,3.9,21:27:54,9.1,21:33:06
27/12/2023,C28857,08:00:00,12:23:00,51,5.1000000000000005,12:28:06,15.299999999999999,12:38:18,35.699999999999996,12:58:42
27/12/2023,C28858,11:00:00,15:24:00,25,2.5,15:26:30,7.5,15:31:30,17.5,15:41:30
27/12/2023,C28859,17:30:00,22:08:00,43,4.3,22:12:18,12.9,22:20:54,30.099999999999998,22:38:06
27/12/2023,C28860,18:30:00,23:16:00,5,0.5,23:16:30,1.5,23:17:30,3.5,23:19:30
27/12/2023,C28868,19:00:00,23:24:00,22,2.2,23:26:12,6.6,23:30:36,15.399999999999999,23:39:24
27/12/2023,C28871,07:00:00,11:20:00,8,0.8,11:20:48,2.4,11:22:24,5.6,11:25:36
27/12/2023,C28876,09:30:00,14:15:00,52,5.2,14:20:12,15.6,14:30:36,36.4,14:51:24
27/12/2023,C28880,10:30:00,15:09:00,40,4,15:13:00,12,15:21:00,28,15:37:00
27/12/2023,C28885,18:00:00,22:20:00,25,2.5,22:22:30,7.5,22:27:30,17.5,22:37:30
27/12/2023,C28834,07:06:00,12:14:00,38,3.8000000000000003,12:17:48,11.4,12:25:24,26.599999999999998,12:40:36
27/12/2023,C28860,18:30:00,23:16:00,59,5.9,23:21:54,17.7,23:33:42,41.3,23:57:18
28/12/2023,C11448,05:48:00,10:08:00,44,4.4,10:12:24,13.2,10:21:12,30.799999999999997,10:38:48
28/12/2023,C11451,10:45:00,15:11:00,13,1.3,15:12:18,3.9,15:14:54,9.1,15:20:06
28/12/2023,C11454,12:18:00,16:41:00,59,5.9,16:46:54,17.7,16:58:42,41.3,17:22:18
28/12/2023,C11457,14:48:00,19:11:00,21,2.1,19:13:06,6.3,19:17:18,14.7,19:25:42
28/12/2023,C11460,20:27:00,04:08:00,0,0,04:08:00,0,04:08:00,0,04:08:00
28/12/2023,C28828,06:15:00,11:14:00,9,0.9,11:14:54,2.6999999999999997,11:16:42,6.3,11:20:18
28/12/2023,C28829,14:30:00,19:09:00,59,5.9,19:14:54,17.7,19:26:42,41.3,19:50:18
28/12/2023,C28834,07:30:00,12:14:00,6,0.6000000000000001,12:14:36,1.7999999999999998,12:15:48,4.199999999999999,12:18:12
28/12/2023,C28837,16:30:00,21:14:00,46,4.6000000000000005,21:18:36,13.799999999999999,21:27:48,32.199999999999996,21:46:12
28/12/2023,C28841,12:30:00,17:14:00,32,3.2,17:17:12,9.6,17:23:36,22.4,17:36:24
28/12/2023,C28843,13:30:00,18:16:00,28,2.8000000000000003,18:18:48,8.4,18:24:24,19.599999999999998,18:35:36
28/12/2023,C28845,09:00:00,13:21:00,30,3,13:24:00,9,13:30:00,21,13:42:00
28/12/2023,C28846,08:30:00,13:12:00,34,3.4000000000000004,13:15:24,10.2,13:22:12,23.799999999999997,13:35:48
28/12/2023,C28852,11:30:00,16:16:00,9,0.9,16:16:54,2.6999999999999997,16:18:42,6.3,16:22:18
28/12/2023,C28853,13:00:00,17:23:00,1,0.1,17:23:06,0.3,17:23:18,0.7,17:23:42
28/12/2023,C28855,17:00:00,21:24:00,60,6,21:30:00,18,21:42:00,42,22:06:00
28/12/2023,C28857,08:00:00,12:23:00,15,1.5,12:24:30,4.5,12:27:30,10.5,12:33:30
28/12/2023,C28858,11:00:00,15:24:00,10,1,15:25:00,3,15:27:00,7,15:31:00
28/12/2023,C28859,17:30:00,22:08:00,28,2.8000000000000003,22:10:48,8.4,22:16:24,19.599999999999998,22:27:36
28/12/2023,C28860,18:30:00,23:16:00,28,2.8000000000000003,23:18:48,8.4,23:24:24,19.599999999999998,23:35:36
28/12/2023,C28868,19:00:00,23:24:00,33,3.3000000000000003,23:27:18,9.9,23:33:54,23.099999999999998,23:47:06
28/12/2023,C28871,07:00:00,11:20:00,2,0.2,11:20:12,0.6,11:20:36,1.4,11:21:24
28/12/2023,C28876,09:30:00,14:15:00,35,3.5,14:18:30,10.5,14:25:30,24.5,14:39:30
28/12/2023,C28880,10:30:00,15:09:00,23,2.3000000000000003,15:11:18,6.8999999999999995,15:15:54,16.099999999999998,15:25:06
28/12/2023,C28885,18:00:00,22:20:00,56,5.6000000000000005,22:25:36,16.8,22:36:48,39.199999999999996,22:59:12
28/12/2023,C11448,05:48:00,10:08:00,28,2.8000000000000003,10:10:48,8.4,10:16:24,19.599999999999998,10:27:36
28/12/2023,C28828,06:15:00,11:14:00,6,0.6000000000000001,11:14:36,1.7999999999999998,11:15:48,4.199999999999999,11:18:12
29/12/2023,C11448,05:48:00,10:08:00,23,2.3000000000000003,10:10:18,6.8999999999999995,10:14:54,16.099999999999998,10:24:06
29/12/2023,C11451,10:45:00,15:11:00,26,2.6,15:13:36,7.8,15:18:48,18.2,15:29:12
29/12/2023,C11454,12:18:00,16:41:00,4,0.4,16:41:24,1.2,16:42:12,2.8,16:43:48
29/12/2023,C11457,14:48:00,19:11:00,44,4.4,19:15:24,13.2,19:24:12,30.799999999999997,19:41:48
29/12/2023,C11460,20:27:00,04:08:00,51,5.1000000000000005,04:13:06,15.299999999999999,04:23:18,35.699999999999996,04:43:42
29/12/2023,C28828,06:15:00,11:14:00,15,1.5,11:15:30,4.5,11:18:30,10.5,11:24:30
29/12/2023,C28829,14:30:00,19:09:00,13,1.3,19:10:18,3.9,19:12:54,9.1,19:18:06
29/12/2023,C28834,07:30:00,12:14:00,6,0.6000000000000001,12:14:36,1.7999999999999998,12:15:48,4.199999999999999,12:18:12
29/12/2023,C28837,16:30:00,21:14:00,0,0,21:14:00,0,21:14:00,0,21:14:00
29/12/2023,C28841,12:30:00,17:14:00,14,1.4000000000000001,17:15:24,4.2,17:18:12,9.799999999999999,17:23:48
29/12/2023,C28843,13:30:00,18:16:00,58,5.800000000000001,18:21:48,17.4,18:33:24,40.599999999999994,18:56:36
29/12/2023,C28845,09:00:00,13:21:00,36,3.6,13:24:36,10.799999999999999,13:31:48,25.2,13:46:12
29/12/2023,C28846,08:30:00,13:12:00,51,5.1000000000000005,13:17:06,15.299999999999999,13:27:18,35.699999999999996,13:47:42
29/12/2023,C28852,11:30:00,16:16:00,6,0.6000000000000001,16:16:36,1.7999999999999998,16:17:48,4.199999999999999,16:20:12
29/12/2023,C28853,13:00:00,17:23:00,11,1.1,17:24:06,3.3,17:26:18,7.699999999999999,17:30:42
29/12/2023,C28855,17:00:00,21:24:00,58,5.800000000000001,21:29:48,17.4,21:41:24,40.599999999999994,22:04:36
29/12/2023,C28857,08:00:00,12:23:00,14,1.4000000000000001,12:24:24,4.2,12:27:12,9.799999999999999,12:32:48
29/12/2023,C28858,11:00:00,15:24:00,32,3.2,15:27:12,9.6,15:33:36,22.4,15:46:24
29/12/2023,C28859,17:30:00,22:08:00,26,2.6,22:10:36,7.8,22:15:48,18.2,22:26:12
29/12/2023,C28860,18:30:00,23:16:00,42,4.2,23:20:12,12.6,23:28:36,29.4,23:45:24
29/12/2023,C28868,19:00:00,23:24:00,7,0.7000000000000001,23:24:42,2.1,23:26:06,4.8999999999999995,23:28:54
29/12/2023,C28871,07:00:00,11:20:00,30,3,11:23:00,9,11:29:00,21,11:41:00
29/12/2023,C28876,09:30:00,14:15:00,36,3.6,14:18:36,10.799999999999999,14:25:48,25.2,14:40:12
29/12/2023,C28880,10:30:00,15:09:00,47,4.7,15:13:42,14.1,15:23:06,32.9,15:41:54
29/12/2023,C28885,18:00:00,22:20:00,8,0.8,22:20:48,2.4,22:22:24,5.6,22:25:36
29/12/2023,C28849,19:30:00,02:00:00,44,4.4,02:04:24,13.2,02:13:12,30.799999999999997,02:30:48
29/12/2023,C11448,05:48:00,10:08:00,0,0,10:08:00,0,10:08:00,0,10:08:00
29/12/2023,C28828,06:15:00,11:14:00,5,0.5,11:14:30,1.5,11:15:30,3.5,11:17:30
30/12/2023,C11449,05:48:00,10:07:00,27,2.7,10:09:42,8.1,10:15:06,18.9,10:25:54
30/12/2023,C11452,10:25:00,14:42:00,15,1.5,14:43:30,4.5,14:46:30,10.5,14:52:30
30/12/2023,C11455,12:18:00,16:42:00,40,4,16:46:00,12,16:54:00,28,17:10:00
30/12/2023,C11458,15:48:00,20:13:00,55,5.5,20:18:30,16.5,20:29:30,38.5,20:51:30
30/12/2023,C11461,18:27:00,22:59:00,38,3.8000000000000003,23:02:48,11.4,23:10:24,26.599999999999998,23:25:36
30/12/2023,C28835,15:00:00,19:29:00,47,4.7,19:33:42,14.1,19:43:06,32.9,20:01:54
30/12/2023,C28836,10:30:00,15:12:00,29,2.9000000000000004,15:14:54,8.7,15:20:42,20.299999999999997,15:32:18
30/12/2023,C28839,13:30:00,18:13:00,40,4,18:17:00,12,18:25:00,28,18:41:00
30/12/2023,C28840,12:30:00,17:10:00,17,1.7000000000000002,17:11:42,5.1,17:15:06,11.899999999999999,17:21:54
